player_name,team_abbreviation,points,rebounds,assists,net_rating,season
6508,Jordan Hill,HOU,5.6,4.3,0.4,-6.6,2010-11
6509,Jose Calderon,TOR,9.8,3.0,8.9,-5.3,2010-11
6510,Josh Childress,PHX,5.0,2.9,0.8,-5.5,2010-11
6511,Larry Owens,WAS,3.3,1.3,0.7,7.0,2010-11
6512,Larry Sanders,MIL,4.3,3.0,0.3,-7.6,2010-11
6513,Lazar Hayward,MIN,3.8,1.7,0.7,-16.4,2010-11
6514,LeBron James,MIA,26.7,7.5,7.0,10.5,2010-11
6515,Matt Bonner,SAS,7.3,3.6,0.9,8.6,2010-11
6516,Matt Carroll,CHA,4.4,1.3,0.4,-6.4,2010-11
6517,Maurice Ager,MIN,3.8,0.5,0.3,-12.9,2010-11
6518,Maurice Evans,WAS,6.3,2.1,0.6,-7.8,2010-11
6519,Mehmet Okur,UTA,4.9,2.3,1.5,-12.8,2010-11
6520,Melvin Ely,DEN,2.3,2.5,0.5,2.1,2010-11
6521,Metta World Peace,LAL,8.5,3.3,2.1,8.9,2010-11
6522,Michael Beasley,MIN,19.2,5.6,2.2,-5.6,2010-11
6523,Michael Redd,MIL,4.4,0.8,1.2,4.8,2010-11
6524,Mickael Pietrus,PHX,7.2,2.2,0.6,2.0,2010-11
6525,Mike Bibby,MIA,8.6,2.4,3.3,3.3,2010-11
6526,Mike Conley,MEM,13.7,3.0,6.5,4.9,2010-11
6527,Mike Dunleavy,IND,11.2,4.5,1.7,1.6,2010-11
6528,Mike Harris,HOU,2.0,1.3,0.3,55.3,2010-11
6529,Mike Miller,MIA,5.6,4.5,1.2,-1.5,2010-11
6530,Mo Williams,LAC,14.0,2.6,6.6,-9.8,2010-11
6531,Monta Ellis,GSW,24.1,3.5,5.6,-3.3,2010-11
6532,Morris Peterson,OKC,1.0,0.8,0.3,15.2,2010-11
6533,Mustafa Shakur,WAS,2.3,1.0,1.1,-1.2,2010-11
6534,Nate Robinson,OKC,6.8,1.5,1.9,1.2,2010-11
6535,Nazr Mohammed,OKC,7.1,4.9,0.3,0.7,2010-11
6536,Nenad Krstic,BOS,8.1,4.7,0.4,1.6,2010-11
6537,Nene,DEN,14.5,7.6,2.0,7.1,2010-11
6538,Nick Collison,OKC,4.6,4.5,1.0,10.5,2010-11
6539,Nick Young,WAS,17.4,2.7,1.2,-8.0,2010-11
6540,Nicolas Batum,POR,12.4,4.5,1.5,0.6,2010-11
6541,Rashard Lewis,WAS,11.7,5.1,1.6,-1.5,2010-11
6542,Matt Barnes,LAL,6.7,4.3,1.3,1.3,2010-11
6543,Jeff Adrien,GSW,2.5,2.5,0.4,-1.3,2010-11
6544,Marvin Williams,ATL,10.4,4.8,1.4,-1.2,2010-11
6545,Marreese Speights,PHI,5.4,3.3,0.5,5.0,2010-11
6546,Leandro Barbosa,TOR,13.3,1.7,2.1,-5.5,2010-11
6547,Leon Powe,MEM,5.3,2.1,0.2,-10.3,2010-11
6548,Lester Hudson,WAS,1.6,0.5,1.5,-8.7,2010-11
6549,Linas Kleiza,TOR,11.2,4.5,1.0,-4.9,2010-11
6550,Lou Amundson,GSW,4.3,4.0,0.4,-5.5,2010-11
6551,Lou Williams,PHI,13.7,2.0,3.4,2.1,2010-11
6552,Luc Mbah a Moute,MIL,6.7,5.3,0.9,-0.6,2010-11
6553,Luis Scola,HOU,18.3,8.2,2.5,3.0,2010-11
6554,Luke Babbitt,POR,1.5,1.3,0.3,-11.6,2010-11
6555,Luke Harangody,CLE,3.9,2.9,0.6,-3.9,2010-11
6556,Luke Ridnour,MIN,11.8,2.8,5.4,-5.9,2010-11
6557,Luke Walton,LAL,1.7,1.2,1.1,3.6,2010-11
6558,Luol Deng,CHI,17.4,5.8,2.8,8.3,2010-11
6559,Luther Head,SAC,5.6,1.7,1.9,-8.1,2010-11
6560,Malik Allen,ORL,1.3,1.8,0.2,-11.0,2010-11
6561,Manny Harris,CLE,5.9,2.6,1.6,-12.6,2010-11
6562,Manu Ginobili,SAS,17.4,3.7,4.9,11.5,2010-11
6563,Marc Gasol,MEM,11.7,7.0,2.5,1.7,2010-11
6564,Marcin Gortat,PHX,10.2,7.9,0.9,1.4,2010-11
6565,Marco Belinelli,NOH,10.5,1.9,1.2,1.5,2010-11
6566,Marcus Banks,TOR,2.0,0.3,1.0,17.1,2010-11
6567,Marcus Camby,POR,4.7,10.3,2.1,2.4,2010-11
6568,Marcus Cousin,UTA,1.0,0.8,0.0,-48.9,2010-11
6569,Marcus Thornton,SAC,12.8,3.5,1.8,-3.7,2010-11
6570,Mario Chalmers,MIA,6.4,2.1,2.5,8.8,2010-11
6571,Mario West,NJN,3.7,1.8,1.7,0.0,2010-11
6572,Marquis Daniels,BOS,5.5,2.3,1.3,1.2,2010-11
6573,Martell Webster,MIN,9.8,3.2,1.2,-11.4,2010-11
6574,Jawad Williams,CLE,4.0,1.8,0.8,-12.5,2010-11
6575,Jermaine Taylor,SAC,6.6,1.8,0.9,-10.1,2010-11
6576,Jason Thompson,SAC,8.8,6.1,1.2,-3.9,2010-11
6577,Earl Watson,UTA,4.3,2.3,3.5,-0.8,2010-11
6578,Ed Davis,TOR,7.7,7.1,0.6,-9.8,2010-11
6579,Eddie House,MIA,6.5,1.6,1.1,5.3,2010-11
6580,Eduardo Najera,CHA,2.2,1.4,0.6,1.8,2010-11
6581,Ekpe Udoh,GSW,4.1,3.1,0.7,6.5,2010-11
6582,Elton Brand,PHI,15.0,8.3,1.5,1.4,2010-11
6583,Emeka Okafor,NOH,10.3,9.5,0.6,3.9,2010-11
6584,Eric Bledsoe,LAC,6.7,2.8,3.6,-7.0,2010-11
6585,Eric Gordon,LAC,22.3,2.9,4.4,-1.7,2010-11
6586,Eric Maynor,OKC,4.2,1.5,2.9,8.4,2010-11
6587,Erick Dampier,MIA,2.5,3.5,0.4,6.8,2010-11
6588,Ersan Ilyasova,MIL,9.5,6.1,0.9,1.1,2010-11
6589,Etan Thomas,ATL,2.5,1.8,0.2,-19.4,2010-11
6590,Evan Turner,PHI,7.2,3.9,2.0,-0.2,2010-11
6591,Fabricio Oberto,POR,1.4,1.4,0.0,-19.0,2010-11
6592,Francisco Elson,UTA,2.2,1.9,0.5,-4.5,2010-11
6593,Francisco Garcia,SAC,9.7,2.3,1.2,-5.6,2010-11
6594,Gani Lawal,PHX,0.0,0.0,0.0,-78.3,2010-11
6595,Garret Siler,PHX,2.1,1.3,0.1,-6.1,2010-11
6596,Garrett Temple,CHA,2.4,1.0,1.3,-6.6,2010-11
6597,Gary Forbes,DEN,5.2,1.8,0.8,-2.1,2010-11
6598,Gary Neal,SAS,9.8,2.5,1.2,3.8,2010-11
6599,Jason Williams,MEM,2.0,1.1,1.9,9.9,2010-11
6600,Gerald Henderson,CHA,9.6,3.0,1.5,-2.6,2010-11
6601,Gerald Wallace,POR,15.7,8.0,2.4,3.0,2010-11
6602,Gilbert Arenas,ORL,10.8,2.7,3.9,-0.7,2010-11
6603,Glen Davis,BOS,11.7,5.4,1.2,3.6,2010-11
6604,Earl Clark,ORL,3.9,2.4,0.2,-4.6,2010-11
6605,Goran Dragic,HOU,7.5,2.0,2.9,-6.7,2010-11
6606,Earl Boykins,MIL,7.2,1.0,2.5,2.7,2010-11
6607,Dwyane Wade,MIA,25.5,6.4,4.6,10.6,2010-11
6608,Ramon Sessions,CLE,13.3,3.1,5.2,-11.4,2010-11
6609,Rajon Rondo,BOS,10.6,4.4,11.2,8.9,2010-11
6610,Raja Bell,UTA,8.0,2.6,1.7,-5.4,2010-11
6611,Quinton Ross,NJN,1.6,0.8,0.3,5.6,2010-11
6612,Quincy Pondexter,NOH,2.8,1.3,0.4,-4.1,2010-11
6613,Quentin Richardson,ORL,4.4,3.1,0.7,2.2,2010-11
6614,Pops Mensah-Bonsu,NOH,0.3,1.6,0.3,-18.4,2010-11
6615,Pooh Jeter,SAC,4.1,1.1,2.6,-5.9,2010-11
6616,Peja Stojakovic,DAL,8.5,2.3,0.9,9.3,2010-11
6617,Paul Pierce,BOS,18.9,5.4,3.3,11.3,2010-11
6618,Paul Millsap,UTA,17.3,7.6,2.5,-0.5,2010-11
6619,Paul George,IND,7.8,3.7,1.1,-0.1,2010-11
6620,Pau Gasol,LAL,18.8,10.2,3.3,8.5,2010-11
6621,Patty Mills,POR,5.5,0.8,1.7,-7.4,2010-11
6622,Patrick Patterson,HOU,6.3,3.8,0.8,1.3,2010-11
6623,Patrick Ewing,NOH,0.4,0.3,0.3,-18.4,2010-11
6624,Pape Sy,ATL,2.3,1.0,0.7,-25.6,2010-11
6625,Othyus Jeffers,WAS,5.5,3.9,1.2,6.1,2010-11
6626,Orien Greene,NJN,1.0,0.0,0.3,23.8,2010-11
6627,Omri Casspi,SAC,8.6,4.3,1.0,-5.0,2010-11
6628,Omer Asik,CHI,2.8,3.7,0.4,14.0,2010-11
6629,O.J. Mayo,MEM,11.3,2.4,2.0,1.5,2010-11
6630,Nikola Pekovic,MIN,5.5,3.0,0.4,-12.7,2010-11
6631,Donte Greene,SAC,5.8,2.1,0.7,-3.7,2010-11
6632,Dorell Wright,GSW,16.4,5.3,3.0,-2.1,2010-11
6633,Drew Gooden,MIL,11.3,6.8,1.3,-3.7,2010-11
6634,Dwight Howard,ORL,22.9,14.1,1.4,8.6,2010-11
6635,Earl Barron,POR,3.8,3.6,0.5,-6.8,2010-11
6636,Gordon Hayward,UTA,5.4,1.9,1.1,-8.1,2010-11
6637,George Hill,SAS,11.6,2.6,2.5,7.3,2010-11
6638,Greg Monroe,DET,9.4,7.5,1.3,-4.1,2010-11
6639,Jamario Moon,LAC,4.3,2.8,0.9,-6.5,2010-11
6640,Jameer Nelson,ORL,13.1,3.0,6.0,7.5,2010-11
6641,James Anderson,SAS,3.6,0.9,0.7,-7.0,2010-11
6642,James Harden,OKC,12.2,3.1,2.1,5.7,2010-11
6643,Jason Maxiell,DET,4.2,3.0,0.3,-6.5,2010-11
6644,James Jones,MIA,5.9,2.0,0.5,8.6,2010-11
6645,James Posey,IND,4.9,3.0,0.7,-3.7,2010-11
6646,Jamal Crawford,ATL,14.2,1.7,3.2,-1.3,2010-11
6647,Jared Dudley,PHX,10.6,3.9,1.3,-0.2,2010-11
6648,Jarrett Jack,NOH,8.9,2.1,2.9,-5.6,2010-11
6649,Jarron Collins,POR,0.7,0.9,0.1,-0.7,2010-11
6650,Jason Collins,ATL,2.0,2.1,0.4,8.0,2010-11
6651,Jason Kapono,PHI,0.7,0.5,0.2,7.6,2010-11
6652,Grant Hill,PHX,13.2,4.2,2.5,1.5,2010-11
6653,Jason Smith,NOH,4.3,3.1,0.5,0.9,2010-11
6654,Jason Richardson,ORL,15.6,4.1,1.8,5.3,2010-11
6655,Jared Jeffries,NYK,1.8,2.8,0.9,11.0,2010-11
6656,Jamaal Magloire,MIA,1.9,3.4,0.2,7.2,2010-11
6657,James Johnson,TOR,7.1,3.7,2.3,-3.1,2010-11
6658,JR Smith,DEN,12.3,4.1,2.2,5.8,2010-11
6659,Greivis Vasquez,MEM,3.6,1.0,2.2,-6.1,2010-11
6660,Hakim Warrick,PHX,8.4,3.7,0.9,-4.1,2010-11
6661,Hamady Ndiaye,WAS,0.9,0.4,0.0,-22.9,2010-11
6662,JaVale McGee,WAS,10.1,8.0,0.5,-4.4,2010-11
6663,Hamed Haddadi,MEM,2.4,2.2,0.2,11.2,2010-11
6664,Hasheem Thabeet,HOU,1.1,1.6,0.1,-14.8,2010-11
6665,Hassan Whiteside,SAC,0.0,0.0,0.0,-144.9,2010-11
6666,Hedo Turkoglu,ORL,10.8,4.4,4.2,6.4,2010-11
6667,Henry Walker,NYK,4.9,2.0,0.6,6.2,2010-11
6668,Jason Kidd,DAL,7.9,4.4,8.2,3.7,2010-11
6669,Ian Mahinmi,DAL,3.1,2.1,0.1,8.8,2010-11
6670,Ike Diogu,LAC,5.8,3.2,0.1,-10.6,2010-11
6671,Ime Udoka,SAS,0.7,1.0,0.7,0.6,2010-11
6672,Ish Smith,MEM,2.3,1.1,1.8,-4.4,2010-11
6673,Jason Terry,DAL,15.8,1.9,4.1,6.4,2010-11
6674,J.J. Barea,DAL,9.5,2.0,3.9,5.9,2010-11
6675,JJ Hickson,CLE,13.8,8.7,1.1,-11.9,2010-11
6676,JJ Redick,ORL,10.1,1.9,1.7,4.0,2010-11
6677,Hilton Armstrong,ATL,1.7,2.5,0.3,-10.0,2010-11
6678,Hakim Warrick,PHX,6.4,2.6,0.9,-12.4,2011-12
6679,Gustavo Ayon,NOH,5.9,4.9,1.4,-1.8,2011-12
6680,Greivis Vasquez,NOH,8.9,2.6,5.4,-0.4,2011-12
6681,Greg Stiemsma,BOS,2.9,3.2,0.5,-0.9,2011-12
6682,Greg Smith,HOU,1.8,2.5,0.1,-2.9,2011-12
6683,Gordon Hayward,UTA,11.8,3.5,3.1,0.8,2011-12
6684,Grant Hill,PHX,10.2,3.5,2.2,3.3,2011-12
6685,Goran Dragic,HOU,11.7,2.5,5.3,2.3,2011-12
6686,Glen Davis,ORL,9.3,5.4,0.8,-1.5,2011-12
6687,Gilbert Arenas,MEM,4.2,1.1,1.1,5.6,2011-12
6688,Gerald Wallace,NJN,13.8,6.7,2.8,2.7,2011-12
6689,Gerald Green,NJN,12.9,3.5,1.1,-1.1,2011-12
6690,Greg Monroe,DET,15.4,9.7,2.3,-6.7,2011-12
6691,Gerald Henderson,CHA,15.1,4.1,2.3,-14.1,2011-12
6692,JaVale McGee,DEN,11.3,7.8,0.5,-9.5,2011-12
6693,George Hill,IND,9.6,3.0,2.9,3.0,2011-12
6694,Hamady Ndiaye,WAS,0.0,0.0,0.0,114.3,2011-12
6695,Jamaal Tinsley,UTA,3.7,1.2,3.3,-2.4,2011-12
6696,Jamaal Magloire,TOR,1.2,3.3,0.2,6.5,2011-12
6697,JaJuan Johnson,BOS,3.2,1.6,0.2,-4.5,2011-12
6698,JR Smith,NYK,12.5,3.9,2.4,5.7,2011-12
6699,JJ Redick,ORL,11.6,2.3,2.5,0.6,2011-12
6700,JJ Hickson,POR,8.4,6.2,0.8,-8.0,2011-12
6701,J.J. Barea,MIN,11.3,2.8,5.7,-3.5,2011-12
6702,Hamed Haddadi,MEM,2.0,2.0,0.2,6.4,2011-12
6703,Ivan Johnson,ATL,6.4,4.0,0.6,2.4,2011-12
6704,Isaiah Thomas,SAC,11.5,2.6,4.1,-2.7,2011-12
6705,Iman Shumpert,NYK,9.5,3.2,2.8,3.5,2011-12
6706,Ike Diogu,SAS,1.0,0.5,0.0,31.3,2011-12
6707,Ian Mahinmi,DAL,5.8,4.7,0.2,1.9,2011-12
6708,Henry Walker,NYK,5.9,2.5,1.2,-1.0,2011-12
6709,Hedo Turkoglu,ORL,10.9,3.8,4.4,3.8,2011-12
6710,Hassan Whiteside,SAC,1.6,2.2,0.0,5.7,2011-12
6711,Hasheem Thabeet,POR,1.8,2.1,0.0,-32.2,2011-12
6712,Ish Smith,ORL,2.8,1.3,1.6,-7.7,2011-12
6713,Gary Neal,SAS,9.9,2.1,2.1,5.6,2011-12
6714,DeMarre Carroll,UTA,4.5,2.2,0.8,-1.4,2011-12
6715,Francisco Garcia,SAC,4.8,2.0,0.6,-7.2,2011-12
6716,Carl Landry,NOH,12.5,5.2,0.9,-3.8,2011-12
6717,CJ Miles,UTA,9.1,2.1,1.2,0.2,2011-12
6718,C.J. Watson,CHI,9.7,2.1,4.1,1.9,2011-12
6719,Byron Mullens,CHA,9.3,5.0,0.9,-12.9,2011-12
6720,Brook Lopez,NJN,19.2,3.6,1.2,-12.1,2011-12
6721,Brian Skinner,MEM,0.0,0.0,0.0,-88.4,2011-12
6722,Brian Scalabrine,CHI,1.1,0.8,0.5,9.1,2011-12
6723,Carldell Johnson,NOH,1.8,0.6,1.5,2.3,2011-12
6724,Brian Cook,WAS,2.5,2.0,0.3,-3.1,2011-12
6725,Brendan Haywood,DAL,5.2,6.0,0.4,2.6,2011-12
6726,Brandon Rush,GSW,9.8,3.9,1.4,-1.7,2011-12
6727,Brandon Knight,DET,12.8,3.2,3.8,-7.2,2011-12
6728,Brandon Jennings,MIL,19.1,3.4,5.5,-2.3,2011-12
6729,Brandon Bass,BOS,12.5,6.2,0.9,4.9,2011-12
6730,Brandan Wright,DAL,6.9,3.6,0.3,2.8,2011-12
6731,Brad Miller,MIN,2.3,1.3,1.6,-6.3,2011-12
6732,Brian Cardinal,DAL,1.0,0.8,0.4,-7.7,2011-12
6733,Carlos Boozer,CHI,15.0,8.5,1.9,5.8,2011-12
6734,Carlos Delfino,MIL,9.0,3.9,2.3,-6.3,2011-12
6735,Carmelo Anthony,NYK,22.6,6.3,3.6,2.4,2011-12
6736,Chris Wright,GSW,2.9,1.9,0.2,-4.4,2011-12
6737,Chris Wilcox,BOS,5.4,4.4,0.4,-2.8,2011-12
6738,Chris Singleton,WAS,4.6,3.5,0.7,-4.7,2011-12
6739,Chris Paul,LAC,19.8,3.6,9.1,6.6,2011-12
6740,Chris Kaman,NOH,13.1,7.7,2.1,-2.6,2011-12
6741,Chris Johnson,NOH,2.0,1.5,0.1,-11.1,2011-12
6742,Chris Duhon,ORL,3.8,1.6,2.4,0.7,2011-12
6743,Chris Bosh,MIA,18.0,7.9,1.8,10.8,2011-12
6744,Chris Andersen,DEN,5.3,4.6,0.2,6.0,2011-12
6745,Chauncey Billups,LAC,15.0,2.5,4.0,5.8,2011-12
6746,Chase Budinger,HOU,9.6,3.7,1.3,0.0,2011-12
6747,Charlie Villanueva,DET,7.0,3.7,0.5,-13.8,2011-12
6748,Charles Jenkins,GSW,5.8,1.3,3.3,-11.6,2011-12
6749,Channing Frye,PHX,10.5,5.9,1.4,4.3,2011-12
6750,Chandler Parsons,HOU,9.5,4.8,2.1,2.7,2011-12
6751,Cartier Martin,WAS,9.3,3.4,0.6,3.1,2011-12
6752,Caron Butler,LAC,12.0,3.7,1.2,7.0,2011-12
6753,Boris Diaw,SAS,6.4,4.9,3.6,-5.9,2011-12
6754,Bobby Simmons,LAC,2.9,2.0,0.4,-0.5,2011-12
6755,Blake Griffin,LAC,20.7,10.9,3.2,6.9,2011-12
6756,Blake Ahearn,UTA,2.5,0.5,0.3,-20.1,2011-12
6757,Andrea Bargnani,TOR,19.5,5.5,2.0,-1.0,2011-12
6758,Andre Miller,DEN,9.7,3.3,6.7,4.8,2011-12
6759,Andre Iguodala,PHI,12.4,6.1,5.5,6.3,2011-12
6760,Andre Emmett,NJN,2.2,1.0,0.2,-1.9,2011-12
6761,Andray Blatche,WAS,8.5,5.8,1.1,-13.0,2011-12
6762,Anderson Varejao,CLE,10.8,11.5,1.7,-1.7,2011-12
6763,Amir Johnson,TOR,7.1,6.4,1.2,0.7,2011-12
6764,Amar'e Stoudemire,NYK,17.5,7.8,1.1,-2.7,2011-12
6765,Alonzo Gee,CLE,10.6,5.1,1.8,-6.1,2011-12
6766,Alec Burks,UTA,7.2,2.2,0.9,-2.3,2011-12
6767,Alan Anderson,TOR,9.6,2.0,1.5,-1.5,2011-12
6768,Al-Farouq Aminu,NOH,6.0,4.7,1.0,-0.2,2011-12
6769,Al Jefferson,UTA,19.2,9.6,2.2,3.2,2011-12
6770,Al Horford,ATL,12.4,7.0,2.2,6.8,2011-12
6771,Al Harrington,DEN,14.2,6.1,1.4,4.8,2011-12
6772,Aaron Gray,TOR,3.9,5.7,0.6,-7.9,2011-12
6773,AJ Price,IND,3.9,1.4,2.0,0.5,2011-12
6774,Andres Nocioni,PHI,1.5,1.3,0.1,-14.4,2011-12
6775,Christian Eyenga,LAL,2.4,2.0,0.7,-17.2,2011-12
6776,Andrew Bogut,MIL,11.3,8.3,2.6,3.4,2011-12
6777,Andrew Goudelock,LAL,4.4,0.8,0.5,-4.2,2011-12
6778,Bismack Biyombo,CHA,5.2,5.8,0.4,-17.5,2011-12
6779,Beno Udrih,MIL,5.9,1.7,3.8,10.1,2011-12
6780,Ben Wallace,DET,1.4,4.3,0.7,-5.4,2011-12
6781,Ben Uzoh,TOR,4.5,3.7,3.4,0.9,2011-12
6782,Ben Gordon,DET,12.5,2.3,2.4,-8.3,2011-12
6783,Baron Davis,NYK,6.1,1.9,4.7,4.0,2011-12
6784,Avery Bradley,BOS,7.6,1.8,1.4,5.6,2011-12
6785,Austin Daye,DET,4.7,2.2,0.8,-13.1,2011-12
6786,Arron Afflalo,DEN,15.2,3.2,2.4,1.4,2011-12
6787,Armon Johnson,NJN,5.2,1.4,1.2,-5.8,2011-12
6788,Anthony Tolliver,MIN,4.1,3.0,0.4,-1.7,2011-12
6789,Anthony Randolph,MIN,7.4,3.6,0.6,-3.2,2011-12
6790,Anthony Parker,CLE,7.2,2.7,2.4,-10.0,2011-12
6791,Anthony Morrow,NJN,12.0,2.0,1.0,-5.9,2011-12
6792,Anthony Carter,TOR,2.0,1.4,1.4,-8.9,2011-12
6793,Antawn Jamison,CLE,17.2,6.3,2.0,-7.8,2011-12
6794,Andris Biedrins,GSW,1.7,3.7,0.3,-6.6,2011-12
6795,Andrew Bynum,LAL,18.7,11.8,1.4,2.3,2011-12
6796,Gary Forbes,TOR,6.6,2.1,1.1,-3.7,2011-12
6797,Chuck Hayes,SAC,3.2,4.3,1.4,-6.7,2011-12
6798,Corey Brewer,DEN,8.9,2.5,1.5,1.7,2011-12
6799,Dwyane Wade,MIA,22.1,4.8,4.6,11.2,2011-12
6800,Dwight Howard,ORL,20.6,14.5,1.9,3.6,2011-12
6801,Drew Gooden,MIL,13.7,6.5,2.6,-5.8,2011-12
6802,Dorell Wright,GSW,10.3,4.6,1.5,-4.9,2011-12
6803,Donte Greene,SAC,5.4,2.5,0.6,-5.8,2011-12
6804,Donald Sloan,CLE,5.5,2.0,3.2,-18.9,2011-12
6805,Dominique Jones,DAL,2.7,1.3,1.3,-12.2,2011-12
6806,E'Twaun Moore,BOS,2.9,0.9,0.9,6.0,2011-12
6807,Dominic McGuire,GSW,3.5,3.8,1.7,-4.0,2011-12
6808,Dexter Pittman,MIA,3.0,2.0,0.3,4.1,2011-12
6809,Devin Harris,UTA,11.3,1.8,5.0,2.4,2011-12
6810,Devin Ebanks,LAL,4.0,2.3,0.5,-0.9,2011-12
6811,Derrick Williams,MIN,8.8,4.7,0.6,-3.3,2011-12
6812,Derrick Rose,CHI,21.8,3.4,7.9,10.6,2011-12
6813,Derrick Favors,UTA,8.8,6.5,0.7,-1.8,2011-12
6814,Derrick Byars,SAS,5.0,5.5,0.5,-7.6,2011-12
6815,Dirk Nowitzki,DAL,21.6,6.7,2.2,5.4,2011-12
6816,Earl Barron,GSW,2.0,0.5,0.0,-7.5,2011-12
6817,Earl Boykins,HOU,4.9,1.4,2.1,-8.6,2011-12
6818,Earl Clark,ORL,2.7,2.8,0.4,-13.8,2011-12
6819,Evan Turner,PHI,9.4,5.8,2.8,2.8,2011-12
6820,Ersan Ilyasova,MIL,13.0,8.8,1.2,-0.1,2011-12
6821,Erick Dampier,ATL,0.1,1.7,0.3,2.3,2011-12
6822,Eric Maynor,OKC,4.2,1.4,2.4,4.5,2011-12
6823,Eric Gordon,NOH,20.6,2.8,3.4,5.2,2011-12
6824,Eric Dawson,SAS,3.8,2.5,0.0,-24.1,2011-12
6825,Eric Bledsoe,LAC,3.3,1.6,1.7,4.3,2011-12
6826,Enes Kanter,UTA,4.6,4.2,0.1,-8.2,2011-12
6827,Emeka Okafor,NOH,9.9,7.9,0.9,-8.5,2011-12
6828,Elton Brand,PHI,11.0,7.2,1.6,7.3,2011-12
6829,Elliot Williams,POR,3.7,0.8,0.3,-6.5,2011-12
6830,Ekpe Udoh,MIL,5.6,4.2,0.9,8.4,2011-12
6831,Edwin Ubiles,WAS,3.5,2.5,0.3,-18.9,2011-12
6832,Eduardo Najera,CHA,2.6,2.3,0.5,-11.7,2011-12
6833,Eddy Curry,MIA,2.1,0.9,0.1,-38.0,2011-12
6834,Ed Davis,TOR,6.3,6.6,0.9,-7.7,2011-12
6835,Earl Watson,UTA,3.0,2.4,4.3,-0.8,2011-12
6836,Derrick Brown,CHA,8.1,3.6,1.0,-14.8,2011-12
6837,Deron Williams,NJN,21.0,3.3,8.7,-6.2,2011-12
6838,Derek Fisher,OKC,5.6,1.9,2.7,5.7,2011-12
6839,Dennis Horner,NJN,0.6,0.6,0.0,-40.1,2011-12
6840,Daniel Gibson,CLE,7.5,2.9,2.2,-3.2,2011-12
6841,Dan Gadzuric,NYK,0.0,2.5,0.0,-9.0,2011-12
6842,Damion James,NJN,4.9,4.7,0.4,-8.6,2011-12
6843,Damien Wilkins,DET,3.2,1.7,0.7,-2.4,2011-12
6844,Dahntay Jones,IND,5.3,1.8,1.0,-4.0,2011-12
6845,Daequan Cook,OKC,5.5,2.1,0.3,6.4,2011-12
6846,DaJuan Summers,NOH,4.5,1.5,0.7,-8.3,2011-12
6847,DJ White,CHA,6.8,3.6,0.8,-16.1,2011-12
6848,D.J. Kennedy,CLE,6.0,3.5,1.5,-32.7,2011-12
6849,D.J. Augustin,CHA,11.1,2.3,6.4,-14.9,2011-12
6850,Craig Smith,POR,3.3,2.3,0.4,-9.7,2011-12
6851,Craig Brackins,PHI,1.6,1.1,0.6,-32.3,2011-12
6852,Courtney Lee,HOU,11.4,2.7,1.5,1.4,2011-12
6853,Courtney Fortson,HOU,3.5,1.5,1.0,-22.6,2011-12
6854,Cory Joseph,SAS,2.0,0.9,1.2,-9.2,2011-12
6855,Cory Higgins,CHA,3.9,0.9,0.9,-15.1,2011-12
6856,Corey Maggette,CHA,15.0,3.9,1.2,-15.7,2011-12
6857,Daniel Orton,ORL,2.8,2.4,0.3,-11.5,2011-12
6858,Cole Aldrich,OKC,2.2,1.8,0.1,-6.5,2011-12
6859,Danilo Gallinari,DEN,14.6,4.7,2.7,7.9,2011-12
6860,Danny Green,SAS,9.1,3.5,1.3,8.4,2011-12
6861,Delonte West,DAL,9.6,2.3,3.2,-0.5,2011-12
6862,DeShawn Stevenson,NJN,2.9,2.0,0.8,-6.2,2011-12
6863,DeSagana Diop,CHA,1.1,3.1,0.9,-20.1,2011-12
6864,Jamal Crawford,POR,14.0,2.0,3.2,-2.8,2011-12
6865,DeMarcus Cousins,SAC,18.1,11.0,1.6,-5.1,2011-12
6866,DeMar DeRozan,TOR,16.7,3.3,2.0,-1.8,2011-12
6867,DeJuan Blair,SAS,9.5,5.5,1.2,2.1,2011-12
6868,DeAndre Liggins,ORL,1.9,0.9,0.3,-27.1,2011-12
6869,DeAndre Jordan,LAC,7.4,8.3,0.3,5.4,2011-12
6870,David West,IND,12.8,6.6,2.1,5.4,2011-12
6871,David Lee,GSW,20.1,9.6,2.8,-3.3,2011-12
6872,Darryl Watkins,NOH,4.6,5.4,0.6,-13.4,2011-12
6873,Darren Collison,IND,10.4,3.1,4.8,3.5,2011-12
6874,Darko Milicic,MIN,4.6,3.3,0.6,-5.9,2011-12
6875,Darius Morris,LAL,2.4,0.8,1.1,-13.7,2011-12
6876,Darington Hobson,MIL,0.8,0.6,1.2,10.2,2011-12
6877,Dante Cunningham,MEM,5.2,3.8,0.6,-1.4,2011-12
6878,Danny Granger,IND,18.7,5.0,1.8,7.2,2011-12
6879,Jamario Moon,CHA,2.3,2.8,0.6,-34.8,2011-12
6880,Francisco Elson,PHI,0.4,0.2,0.2,-42.5,2011-12
6881,James Anderson,SAS,3.7,1.5,0.8,8.5,2011-12
6882,Ramon Sessions,LAL,11.3,3.3,5.5,-1.5,2011-12
6883,Randy Foye,LAC,11.0,2.1,2.2,1.2,2011-12
6884,Rashard Lewis,WAS,7.8,3.9,1.0,-12.4,2011-12
6885,Rasual Butler,TOR,3.2,1.9,0.6,-11.4,2011-12
6886,Ray Allen,BOS,14.2,3.1,2.4,3.1,2011-12
6887,Raymond Felton,POR,11.4,2.5,6.5,4.1,2011-12
